value,built,penalty,effectiveness,component,route,hub,disposition,target,loc,engines,trpc_fetch,charts,inputs,tables,pdf,ai,routed,linked,in_live,integrity_flags,gaps,upgrade_to_9_10
0.7,0.7,0.0,0.3,DivorceILITStrategyPage,/portal/divorce-ilit,"Risk, Divorce & Protection",UPGRADE or fold into library,/portal/risk-command,205,,0,0,1,0,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
0.7,0.7,0.0,0.3,ComplianceVaultPage,/portal/compliance-vault,Advisor Practice & Sales Enablement,UPGRADE or fold into library,/portal/practice-command,184,,0,0,1,0,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
0.7,1.1,0.4,0.7,TheBrotherhood,/portal/the-brotherhood,Tax Strategy,UPGRADE or fold into library,/portal/tax-command,151,,0,0,3,0,0,0,True,True,True,ts-nocheck,"type checking disabled on the file ; no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next"
0.7,0.7,0.0,0.3,RetirementOpportunitiesPage,/portal/retirement-opportunities,Retirement Income & Drawdown,UPGRADE or fold into library,/portal/ecological-drivers,148,,0,0,0,0,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
0.7,0.7,0.0,0.7,TrustsPage,/portal/trusts,"Estate, Trust & Legacy",UPGRADE or fold into library,/portal/estate-command,144,,0,0,0,0,0,0,True,True,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next"
0.7,0.7,0.0,0.7,FactFinderPage,/fact-finder,"Discovery, Calibration & Onboarding",UPGRADE or fold into library,/portal/onboarding,104,,0,0,1,0,0,0,True,True,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next"
0.7,0.7,0.0,0.3,IulProjectionPage,/portal/iul-projection,IUL & Policy Engineering,UPGRADE or fold into library,/portal/time-machine-calculator,103,,0,0,1,0,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
0.7,0.7,0.0,0.1,StrategyLabPage,,Scenario Lab & Comparison,MERGE into canonical version,StrategyLab,96,,0,0,1,0,0,0,False,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
0.7,0.7,0.0,0.3,RealEstatePage,/portal/real-estate,Real Estate Intelligence,UPGRADE or fold into library,/portal/real-estate-mogul,93,,0,0,1,0,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
0.7,0.7,0.0,0.3,AIMeetingNotes,/portal/ai-meeting-notes,Client Management & CRM,UPGRADE or fold into library,/portal/clients,32,,0,0,0,0,0,0,True,False,True,,"no real computation — display-only ; no live data — nothing persists, no client record ; no visualisation of the outcome ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it ; stub depth","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add a tRPC procedure so scenarios save against the client record ; add projection + sensitivity + comparison charts ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; write the explanatory layer: source, method, what the number means, what to do next ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
